time,x,y,z,d,V,Wv,E
120.505050505,155.457439686,-24.1207515047,25.7766645984,1375.38506319,6.2910005398,-0.188517801628,27.895692972
122.626262626,160.88993278,-11.8506481839,25.2914628643,1388.8127524,6.43657743724,-0.151934136022,27.4745164202
124.747474747,159.202101072,-25.4549960661,24.8198267678,1402.52951214,6.55717717573,-0.157947391077,27.0687979813
126.767676768,171.170833816,-31.2024529221,24.4821234818,1415.81099802,6.64438709993,-0.0812790466022,26.8146011926
128.787878788,166.512430315,-43.8131780291,24.1573020402,1429.25854873,6.71828758297,-0.0999621421168,26.5049173847
130.808080808,163.178795633,-56.9825233885,23.727203022,1442.85008148,6.78101763138,-0.157790516873,26.1407753844
133.131313131,169.018350447,-44.7855598506,24.4808497041,1456.39387354,5.02334728681,-0.0998136650258,25.846634269
134.949494949,173.503675618,-31.0642264293,17.7428982619,1472.32475934,12.4412270034,0.00312661027381,25.6300247724
136.666666667,165.944855685,-45.9391407259,22.2411703378,1489.60576873,7.71720827228,-0.0857202867684,25.317338306
138.686868687,154.975396812,-54.2352530179,23.0620023743,1503.38358686,5.99832994306,-0.160731977316,24.9445714287
140.909090909,168.307850977,-52.356444339,22.6014516946,1516.85564546,6.21792617974,-0.128726687117,24.6216909908
143.03030303,181.579720084,-52.5712649104,22.1986584537,1530.13536308,6.376228765,-0.113812298524,24.3162892753
145.151515152,176.38610823,-65.1280899049,21.6870380332,1543.7334958,6.50712384238,-0.174665058337,23.9124622886
147.171717172,189.51835095,-63.98721515,21.2667912855,1556.92189985,6.60203743453,-0.161178285292,23.5287520056
149.191919192,191.990173388,-77.1194032183,20.964301253,1570.28811733,6.6823831698,-0.135510839669,23.2082801548
151.212121212,181.537348025,-85.6882535009,20.6106477587,1583.80890962,6.750528392,-0.106240336532,23.0023503709
153.232323232,195.139730997,-84.5943143164,20.3497650737,1597.4577039,6.8084148487,-0.0766182566011,22.7383435284
154.848484848,209.724631175,-82.0598922536,13.4435417464,1613.79289686,13.2708435999,-0.0699174302024,22.419097
155.95959596,224.136153649,-88.1166353339,6.4342350375,1630.92492818,17.4621174081,-0.025428046879,21.9827661046
156.96969697,238.45223319,-94.1332665301,10.8042378866,1647.05709819,14.4823572996,-0.0791295011573,21.4979188625
157.97979798,252.405520585,-99.997426755,4.02738063968,1663.64047536,18.2584239157,-0.0279582553519,21.0195229128
158.98989899,267.413657125,-106.304909347,8.63266292103,1680.55901915,15.2413721012,-0.0839178956432,20.4762160003
160.303030303,282.984883927,-112.849042374,13.2473272902,1698.06855679,11.4694792218,-0.157347546161,19.9492137383
